url,event_url,date,result,fighter,opponent,title,method,round,time,rounds,f_head_str_perc,f_body_str_perc,f_leg_str_perc,f_dist_str_perc,f_clinch_str_perc,f_ground_str_perc,o_head_str_perc,o_body_str_perc,o_leg_str_perc,o_dist_str_perc,o_clinch_str_perc,o_ground_str_perc,f_win_streak,o_win_streak,f_head_str_succ,f_head_str_att,f_body_str_succ,f_body_str_att,f_leg_str_succ,f_leg_str_att,f_distance_str_succ,f_distance_str_att,f_clinch_str_succ,f_clinch_str_att,f_ground_str_succ,f_ground_str_att,o_head_str_succ,o_head_str_att,o_body_str_succ,o_body_str_att,o_leg_str_succ,o_leg_str_att,o_distance_str_succ,o_distance_str_att,o_clinch_str_succ,o_clinch_str_att,o_ground_str_succ,o_ground_str_att
http://www.ufcstats.com/fight-details/ac73c6888ee9322c,http://www.ufcstats.com/event-details/ef61d9f5176b3200,2023-09-02,W,Farid Basharat,Kleydson Rodrigues,Bantamweight Bout,Submission,1,4:15,3,0.5,0.5,0.0,0.0,0.25,0.75,0.42,0.28,0.28,0.57,0.14,0.28,1,1,2,3,2,2,0,1,0,1,1,1,3,4,3,4,2,2,2,2,4,5,1,1,2,2
http://www.ufcstats.com/fight-details/e3a5a7ede88a2555,http://www.ufcstats.com/event-details/ef61d9f5176b3200,2023-09-02,L,Joselyne Edwards,Nora Cornoll,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3,0.33,0.44,0.22,0.77,0.22,0.0,0.3,0.42,0.27,0.42,0.57,0.0,3,0,6,20,8,9,4,13,14,35,4,6,0,1,12,37,17,24,11,16,17,39,23,38,0,0
http://www.ufcstats.com/fight-details/23865dfc8361ac62,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,JJ Aldric,Liang Na,Women's Flyweight Bout,KO/TKO,2,4:49,3,0.97,0.02,0.0,0.19,0.02,0.78,0.63,0.27,0.09,0.81,0.18,0.0,-2,-2,46,63,1,2,0,0,9,18,1,2,37,45,7,30,3,8,1,3,9,36,2,5,0,0
http://www.ufcstats.com/fight-details/977250a28d3b8a3f,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Billy Gof,Yusaku Kinoshit,Welterweight Bout,KO/TKO,1,3:49,3,0.32,0.32,0.35,0.9,0.05,0.05,0.88,0.11,0.0,1.0,0.0,0.0,0,-1,13,47,13,20,14,18,36,78,2,2,2,5,15,48,2,5,0,0,17,52,0,1,0,0
http://www.ufcstats.com/fight-details/293c5f4c9aca5c54,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Chidi Njokuani,Michal Oleksiejczuk,Middleweight Bout,KO/TKO,1,4:16,3,0.24,0.62,0.13,0.65,0.34,0.0,0.7,0.27,0.02,0.38,0.09,0.52,-2,-1,7,21,18,32,4,4,19,37,10,20,0,0,31,59,12,12,1,1,17,36,4,5,23,31
http://www.ufcstats.com/fight-details/48231fbd1af53674,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Toshiomi Kazam,Garrett Armfiel,Bantamweight Bout,KO/TKO,1,4:16,3,0.53,0.2,0.26,1.0,0.0,0.0,0.8,0.2,0.0,0.88,0.0,0.11,0,-1,8,24,3,3,4,4,15,30,0,1,0,0,36,67,9,10,0,0,40,68,0,0,5,9
http://www.ufcstats.com/fight-details/bfc9989751bd0d04,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Lukasz Brzeski,Waldo Cortes-Acosta,Heavyweight Bout,KO/TKO,1,3:01,3,0.07,0.21,0.71,1.0,0.0,0.0,0.6,0.2,0.2,0.8,0.2,0.0,-2,-1,1,7,3,3,10,12,14,22,0,0,0,0,9,36,3,5,3,4,12,42,3,3,0,0
http://www.ufcstats.com/fight-details/b65b37c0e00074d9,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Jarno Erren,SeungWoo Choi,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.43,0.2,0.36,1.0,0.0,0.0,0.39,0.14,0.46,0.91,0.03,0.05,-1,-3,13,47,6,14,11,15,30,73,0,2,0,1,22,69,8,15,26,31,51,107,2,3,3,5
http://www.ufcstats.com/fight-details/f7bc845ce74f5fe7,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Junior Tafa,Parker Porte,Heavyweight Bout,KO/TKO,1,1:24,3,0.87,0.12,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1,1,7,12,1,1,0,0,4,7,4,6,0,0,2,9,0,0,0,0,2,9,0,0,0,0
http://www.ufcstats.com/fight-details/5531317352862978,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Erin Blanchfield,Taila Santo,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3,0.6,0.29,0.09,0.7,0.27,0.01,0.5,0.16,0.32,0.83,0.16,0.0,5,-1,37,99,18,23,6,6,43,102,17,24,1,2,28,118,9,15,18,18,46,133,9,18,0,0
http://www.ufcstats.com/fight-details/96704d7ba3a452d9,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Max Holloway,Chan Sung Jung,Featherweight Bout,KO/TKO,3,0:23,5,0.45,0.41,0.13,0.94,0.01,0.04,0.73,0.17,0.08,1.0,0.0,0.0,1,-1,34,77,31,35,10,16,71,124,1,1,3,3,25,110,6,8,3,6,34,122,0,2,0,0
http://www.ufcstats.com/fight-details/de89bea7b0dcd2d3,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Rinya Nakamura,Fernie Garci,Bantamweight Bout,Decision - Unanimous,3,5:00,3,0.44,0.27,0.27,0.69,0.0,0.3,0.6,0.26,0.13,0.86,0.0,0.13,0,-2,16,31,10,13,10,13,25,44,0,0,11,13,9,53,4,7,2,6,13,63,0,1,2,2
http://www.ufcstats.com/fight-details/dd617f6ab4916ec4,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Alex Caceres,Giga Chikadze,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.4,0.4,0.19,1.0,0.0,0.0,0.38,0.33,0.27,1.0,0.0,0.0,2,-1,25,110,25,44,12,14,62,168,0,0,0,0,25,83,22,38,18,20,65,139,0,2,0,0
http://www.ufcstats.com/fight-details/c53b0f678fe2f16a,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,L,Ryan Spann,Anthony Smith,Light Heavyweight Bout,Decision - Split,3,5:00,3,0.66,0.23,0.1,0.84,0.0,0.15,0.48,0.13,0.38,0.98,0.01,0.0,-1,-2,39,158,14,23,6,6,50,174,0,0,9,13,44,92,12,15,35,40,90,146,1,1,0,0
http://www.ufcstats.com/fight-details/da6b863cf684e0ae,http://www.ufcstats.com/event-details/89a407032911e27e,2023-08-26,W,Song Kenan,Rolando Bedoya,Welterweight Bout,Decision - Unanimous,3,5:00,3,0.72,0.21,0.06,0.9,0.08,0.01,0.32,0.24,0.43,0.92,0.07,0.0,-2,-1,54,118,16,24,5,7,68,140,6,8,1,1,36,146,27,49,49,63,104,245,8,13,0,0
http://www.ufcstats.com/fight-details/f329bd89e375d6df,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Maryna Moroz,Karine Silva,Women's Flyweight Bout,Submission,1,4:59,3,0.5,0.43,0.06,0.62,0.37,0.0,0.5,0.23,0.26,0.6,0.36,0.03,-1,2,8,41,7,12,1,2,10,47,6,8,0,0,15,31,7,9,8,13,18,40,11,12,1,1
http://www.ufcstats.com/fight-details/ee796ecb4ee8680b,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Aljamain Sterling,Sean O'Malley,UFC Bantamweight Title Bout,KO/TKO,2,0:51,5,0.17,0.17,0.64,0.94,0.05,0.0,0.72,0.24,0.04,0.4,0.04,0.56,9,4,3,12,3,10,11,13,16,33,1,2,0,0,18,25,6,9,1,1,10,16,1,1,14,18
http://www.ufcstats.com/fight-details/845e38dfbfea6e53,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Zhang Weili,Amanda Lemo,UFC Women's Strawweight Title Bout,Decision - Unanimous,5,5:00,5,0.65,0.22,0.12,0.3,0.1,0.58,0.79,0.12,0.08,0.95,0.04,0.0,2,2,106,150,37,42,20,25,50,77,17,18,96,122,19,57,3,4,2,2,23,61,1,2,0,0
http://www.ufcstats.com/fight-details/78d2c01dc963f204,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Ian Garry,Neil Magny,Welterweight Bout,Decision - Unanimous,3,5:00,3,0.35,0.17,0.47,0.92,0.04,0.03,0.37,0.25,0.37,0.92,0.07,0.0,5,1,32,90,16,17,43,43,84,140,4,5,3,5,10,41,7,11,10,14,25,61,2,5,0,0
http://www.ufcstats.com/fight-details/fd4d30036a3f3efb,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Mario Bautist,Da'Mon Blackshear,Bantamweight Bout,Decision - Unanimous,3,5:00,3,0.6,0.26,0.12,0.64,0.3,0.05,0.53,0.24,0.22,0.57,0.41,0.01,4,2,48,103,21,22,10,12,51,101,24,30,4,6,48,123,22,30,20,21,52,129,37,42,1,3
http://www.ufcstats.com/fight-details/621e6f0929a3dbfc,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Pedro Munhoz,Marlon Vera,Bantamweight Bout,Decision - Unanimous,3,5:00,3,0.46,0.17,0.35,0.98,0.01,0.0,0.77,0.06,0.16,0.97,0.02,0.0,1,-1,53,177,20,28,40,41,111,244,2,2,0,0,109,212,9,14,23,25,138,246,3,4,0,1
http://www.ufcstats.com/fight-details/1a95cc401f68f4c8,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Brad Tavare,Chris Weidman,Middleweight Bout,Decision - Unanimous,3,5:00,3,0.3,0.11,0.58,0.97,0.02,0.0,0.81,0.13,0.05,0.94,0.05,0.0,-2,-1,21,61,8,9,41,45,68,113,2,2,0,0,30,77,5,12,2,3,35,90,2,2,0,0
http://www.ufcstats.com/fight-details/f995ed679ef8bdf4,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Denis Tiuliuli,Gregory Rodrigues,Middleweight Bout,KO/TKO,1,1:43,3,1.0,0.0,0.0,1.0,0.0,0.0,0.8,0.2,0.0,0.2,0.0,0.8,-1,-1,2,7,0,0,0,0,2,7,0,0,0,0,4,5,1,1,0,0,1,2,0,0,4,4
http://www.ufcstats.com/fight-details/9f7c28381b6913c8,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,W,Andre Petrosk,Gerald Meerschaert,Middleweight Bout,Decision - Split,3,5:00,3,0.68,0.21,0.1,0.8,0.05,0.14,0.85,0.07,0.06,0.78,0.13,0.07,4,-1,39,114,12,12,6,6,46,117,3,4,8,11,65,135,6,9,5,5,60,131,10,10,6,8
http://www.ufcstats.com/fight-details/8c7b5b21b3532027,http://www.ufcstats.com/event-details/2719f300b0439039,2023-08-19,L,Andrea Lee,Natalia Silv,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3,0.27,0.25,0.46,1.0,0.0,0.0,0.48,0.24,0.27,1.0,0.0,0.0,-2,3,12,74,11,23,20,28,43,125,0,0,0,0,34,111,17,43,19,20,70,174,0,0,0,0
http://www.ufcstats.com/fight-details/e346f2b7af63e804,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Rafael Dos Anjo,Vicente Luque,Welterweight Bout,Decision - Unanimous,5,5:00,5,0.63,0.28,0.07,0.57,0.39,0.03,0.66,0.23,0.09,0.83,0.11,0.05,1,-2,42,108,19,23,5,5,38,105,26,27,2,4,48,115,17,19,7,7,60,127,8,8,4,6
http://www.ufcstats.com/fight-details/91a5480f48bfaa71,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Jose Johnson,Da'Mon Blackshear,Bantamweight Bout,Submission,1,3:47,3,0.5,0.25,0.25,0.87,0.0,0.12,0.38,0.11,0.5,0.27,0.33,0.38,0,1,4,7,2,3,2,2,7,9,0,2,1,1,7,16,2,5,9,9,5,13,6,8,7,9
http://www.ufcstats.com/fight-details/ca2aa660bea0cb60,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Montserrat Conejo Rui,Jaqueline Amori,Women's Strawweight Bout,KO/TKO,3,3:41,3,0.33,0.33,0.33,0.83,0.0,0.16,0.88,0.1,0.01,0.06,0.0,0.93,-1,-1,2,29,2,4,2,3,5,31,0,1,1,4,76,120,9,14,1,2,6,15,0,0,80,121
http://www.ufcstats.com/fight-details/1b1fd32485861655,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Cub Swanso,Hakeem Dawodu,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.53,0.35,0.11,0.76,0.23,0.0,0.43,0.3,0.26,0.83,0.16,0.0,-1,-1,41,112,27,31,9,13,59,135,18,21,0,0,41,104,29,37,25,35,79,158,16,18,0,0
http://www.ufcstats.com/fight-details/c57a4810c932b296,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Chris Daukau,Khalil Rountree Jr,Light Heavyweight Bout,KO/TKO,1,2:40,3,0.75,0.25,0.0,0.87,0.12,0.0,0.75,0.18,0.06,0.68,0.18,0.12,-3,3,6,19,2,2,0,0,7,19,1,2,0,0,12,19,3,4,1,1,11,17,3,4,2,3
http://www.ufcstats.com/fight-details/e3573545220ca4ea,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Juliana Miller,Luana Santo,Women's Flyweight Bout,KO/TKO,1,3:41,3,0.62,0.37,0.0,0.75,0.25,0.0,0.69,0.25,0.04,0.84,0.15,0.0,-1,0,15,61,9,13,0,1,18,64,6,11,0,0,44,82,16,20,3,3,53,88,10,17,0,0
http://www.ufcstats.com/fight-details/c2f730cb33df5221,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Iasmin Lucind,Polyana Viana,Women's Strawweight Bout,Submission,2,3:42,3,0.5,0.4,0.1,0.9,0.0,0.1,0.2,0.4,0.4,1.0,0.0,0.0,1,1,5,18,4,5,1,1,9,21,0,0,1,3,2,15,4,6,4,4,10,25,0,0,0,0
http://www.ufcstats.com/fight-details/560a971c6ab8b854,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Tafon Nchukwi,AJ Dobso,Middleweight Bout,Decision - Unanimous,3,5:00,3,0.2,0.22,0.56,0.92,0.07,0.0,0.28,0.17,0.53,0.91,0.02,0.05,-2,-2,11,47,12,15,30,37,49,92,4,7,0,0,19,75,12,18,36,41,61,119,2,5,4,10
http://www.ufcstats.com/fight-details/9a9479663bedf8b4,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Josh Frem,Jamie Pickett,Middleweight Bout,Decision - Unanimous,3,5:00,3,0.35,0.32,0.32,0.7,0.19,0.09,0.28,0.42,0.28,0.78,0.21,0.0,1,-3,11,49,10,18,10,13,22,64,6,11,3,5,4,31,6,16,4,5,11,45,3,7,0,0
http://www.ufcstats.com/fight-details/2c160a1d1fdbf0b0,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,JP Buys,Marcus McGhee,Bantamweight Bout,KO/TKO,1,2:19,3,0.5,0.25,0.25,1.0,0.0,0.0,0.85,0.0,0.14,1.0,0.0,0.0,-3,1,2,22,1,3,1,5,4,29,0,1,0,0,6,11,0,0,1,2,7,13,0,0,0,0
http://www.ufcstats.com/fight-details/9576d9cba5cf5c4e,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Mike Breeden,Terrance McKinney,Lightweight Bout,KO/TKO,1,1:25,3,0.0,1.0,0.0,1.0,0.0,0.0,0.76,0.23,0.0,0.53,0.36,0.1,-2,-2,0,4,1,1,0,0,1,5,0,0,0,0,23,36,7,11,0,0,16,30,11,14,3,3
http://www.ufcstats.com/fight-details/9479ba3cdcb1e513,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,L,Francis Marshall,Isaac Dulgarian,Featherweight Bout,KO/TKO,1,4:48,3,0.0,0.0,1.0,1.0,0.0,0.0,0.91,0.0,0.08,0.08,0.0,0.91,-1,0,0,5,0,0,2,2,2,7,0,0,0,0,32,50,0,0,3,3,3,4,0,0,32,49
http://www.ufcstats.com/fight-details/d5929b7fbc801ce4,http://www.ufcstats.com/event-details/d2fa318f34d0aadc,2023-08-12,W,Martin Buday,Josh Parisia,Heavyweight Bout,Submission,1,4:11,3,0.83,0.16,0.0,0.66,0.33,0.0,0.57,0.23,0.19,0.76,0.23,0.0,3,-1,35,60,7,7,0,0,28,49,14,18,0,0,15,49,6,7,5,5,20,47,6,14,0,0
http://www.ufcstats.com/fight-details/554163b1c8c05522,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Cory Sandhage,Rob Fon,Catch Weight Bout,Decision - Unanimous,5,5:00,5,0.88,0.05,0.05,0.29,0.0,0.7,0.55,0.22,0.22,0.88,0.0,0.11,2,1,30,79,2,3,2,2,10,47,0,1,24,36,5,43,2,3,2,3,8,44,0,3,1,2
http://www.ufcstats.com/fight-details/6b5c225814a924ed,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Ode Osbourne,Assu Almabayev,Flyweight Bout,Submission,2,3:11,3,1.0,0.0,0.0,0.75,0.0,0.25,0.65,0.19,0.15,0.34,0.0,0.65,1,0,4,16,0,2,0,0,3,17,0,0,1,1,17,31,5,5,4,4,9,14,0,0,17,26
http://www.ufcstats.com/fight-details/ec2358459ffbe7de,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Jessica Andrade,Tatiana Suare,Women's Strawweight Bout,Submission,2,1:31,3,0.18,0.45,0.36,0.72,0.27,0.0,0.13,0.73,0.13,0.56,0.43,0.0,-2,5,2,14,5,8,4,7,8,23,3,6,0,0,3,20,17,26,3,3,13,36,10,13,0,0
http://www.ufcstats.com/fight-details/436a1ce6b0c6b4bb,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Sean Woodson,Dennis Buzukja,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.5,0.25,0.23,0.85,0.11,0.02,0.57,0.26,0.16,0.76,0.11,0.11,2,0,36,77,18,32,17,17,61,113,8,11,2,2,24,85,11,17,7,14,32,96,5,8,5,12
http://www.ufcstats.com/fight-details/38901948cff43ff9,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Jake Hadley,Cody Durde,Flyweight Bout,Decision - Unanimous,3,5:00,3,0.46,0.38,0.15,0.88,0.11,0.0,0.6,0.23,0.15,0.78,0.02,0.18,2,3,12,61,10,16,4,6,23,76,3,7,0,0,23,66,9,11,6,8,30,67,1,1,7,17
http://www.ufcstats.com/fight-details/1b0d5e65fdfc62cf,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Damon Jackson,Billy Quarantill,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.67,0.28,0.04,0.79,0.14,0.05,0.45,0.49,0.06,0.58,0.42,0.0,-1,-1,45,139,19,31,3,3,53,148,10,15,4,10,45,124,49,57,6,7,58,140,42,48,0,0
http://www.ufcstats.com/fight-details/bda7992779a005fa,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Carlston Harris,Jeremiah Well,Welterweight Bout,Submission,3,1:50,3,0.2,0.6,0.2,1.0,0.0,0.0,0.88,0.11,0.0,0.27,0.11,0.61,1,4,1,14,3,4,1,1,5,19,0,0,0,0,16,46,2,2,0,0,5,25,2,3,11,20
http://www.ufcstats.com/fight-details/e5cb9dfc1189d77d,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Raoni Barcelo,Kyler Phillips,Bantamweight Bout,Decision - Unanimous,3,5:00,3,0.43,0.32,0.23,0.84,0.15,0.0,0.55,0.25,0.19,0.86,0.08,0.05,-1,1,20,87,15,17,11,12,39,105,7,10,0,1,40,146,18,26,14,15,62,174,6,8,4,5
http://www.ufcstats.com/fight-details/531ce3d8011fa1f6,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Ignacio Bahamondes,Ludovit Klein,Lightweight Bout,Decision - Unanimous,3,5:00,3,0.67,0.2,0.11,0.95,0.04,0.0,0.64,0.19,0.16,0.76,0.01,0.21,3,2,29,114,9,16,5,9,41,133,2,6,0,0,36,82,11,16,9,10,43,88,1,1,12,19
http://www.ufcstats.com/fight-details/79bfba62da6242a6,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,W,Diego Lope,Gavin Tucker,Featherweight Bout,Submission,1,1:38,3,0.33,0.34,0.33,0.33,0.34,0.33,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,0,3,0,0,0,1,0,4,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0
http://www.ufcstats.com/fight-details/2c54be25b09fce50,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Kennedy Nzechukwu,Dustin Jacoby,Light Heavyweight Bout,KO/TKO,1,1:22,3,0.75,0.0,0.25,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,3,-2,3,14,0,3,1,1,4,18,0,0,0,0,5,28,0,0,5,5,10,26,0,0,0,7
http://www.ufcstats.com/fight-details/2c0496a5f39ab8a4,http://www.ufcstats.com/event-details/6f81b6de2557739a,2023-08-05,L,Aleksa Camu,Tanner Boser,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3,0.5,0.36,0.13,0.67,0.32,0.0,0.65,0.2,0.15,0.72,0.27,0.0,-2,-2,34,97,25,28,9,11,46,108,22,28,0,0,78,163,24,32,18,20,87,174,33,41,0,0
http://www.ufcstats.com/fight-details/e5ac7343b6d45188,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Vinicius Salvado,CJ Vergar,Flyweight Bout,Decision - Unanimous,3,5:00,3,0.61,0.21,0.17,0.98,0.01,0.0,0.39,0.41,0.19,0.95,0.04,0.0,-1,1,54,154,19,25,15,16,87,194,1,1,0,0,43,102,45,57,21,22,104,176,5,5,0,0
http://www.ufcstats.com/fight-details/c27e33ee8ef53866,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Justin Gaethje,Dustin Poirier,Lightweight Bout,KO/TKO,2,1:00,5,0.56,0.17,0.26,0.92,0.04,0.02,0.77,0.14,0.07,0.92,0.07,0.0,1,1,23,48,7,7,11,11,38,63,2,2,1,1,21,46,4,4,2,2,25,49,2,3,0,0
http://www.ufcstats.com/fight-details/800a35b3a7e52308,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Jan Blachowic,Alex Pereira,Light Heavyweight Bout,Decision - Split,3,5:00,3,0.78,0.07,0.13,0.78,0.05,0.15,0.37,0.32,0.3,0.88,0.1,0.01,1,-1,41,66,4,8,7,7,41,67,3,5,8,9,26,46,23,24,21,22,62,83,7,8,1,1
http://www.ufcstats.com/fight-details/eff6ec2b2f1fb27b,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Marcos Rogerio de Lima,Derrick Lewis,Heavyweight Bout,KO/TKO,1,0:33,3,1.0,0.0,0.0,0.0,0.0,1.0,0.94,0.05,0.0,0.05,0.0,0.94,2,-3,1,1,0,0,0,0,0,0,0,0,1,1,16,32,1,1,0,0,1,1,0,0,16,32
http://www.ufcstats.com/fight-details/f1eca70738ca073e,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Bobby Green,Tony Ferguson,Lightweight Bout,Submission,3,4:54,3,0.69,0.17,0.13,0.83,0.0,0.15,0.7,0.2,0.09,0.92,0.03,0.03,-2,-5,95,166,24,31,18,20,115,183,1,1,21,33,38,98,11,18,5,7,50,118,2,2,2,3
http://www.ufcstats.com/fight-details/cbf1e76186a0c8b3,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Kevin Holland,Michael Chiesa,Welterweight Bout,Submission,1,2:39,3,0.77,0.22,0.0,0.44,0.44,0.11,1.0,0.0,0.0,0.75,0.25,0.0,1,-2,7,14,2,2,0,0,4,9,4,5,1,2,4,11,0,0,0,0,3,7,1,4,0,0
http://www.ufcstats.com/fight-details/4327fe98e1b6f222,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Trevin Gile,Gabriel Bonfim,Welterweight Bout,Submission,1,1:13,3,1.0,0.0,0.0,1.0,0.0,0.0,0.66,0.33,0.0,1.0,0.0,0.0,2,1,1,5,0,0,0,0,1,5,0,0,0,0,2,10,1,1,0,0,3,11,0,0,0,0
http://www.ufcstats.com/fight-details/5116f9398bfca446,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Claudio Ribeir,Roman Kopylo,Middleweight Bout,KO/TKO,2,0:33,3,0.56,0.21,0.21,0.9,0.09,0.0,0.62,0.28,0.09,0.9,0.06,0.03,1,2,18,45,7,7,7,7,29,56,3,3,0,0,20,29,9,10,3,3,29,38,2,3,1,1
http://www.ufcstats.com/fight-details/7a8f218c07347c88,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,L,Darrius Flowers,Jake Matthews,Welterweight Bout,Submission,2,2:37,3,0.58,0.16,0.25,0.86,0.13,0.0,0.66,0.23,0.1,0.78,0.03,0.18,0,-1,21,48,6,6,9,10,31,57,5,7,0,0,40,78,14,17,6,6,47,84,2,5,11,12
http://www.ufcstats.com/fight-details/3de326b65aa6245d,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Uros Medic,Matthew Semelsberger,Welterweight Bout,KO/TKO,3,2:36,3,0.71,0.24,0.04,0.72,0.18,0.08,0.59,0.15,0.25,0.8,0.05,0.13,1,-1,49,98,17,27,3,3,50,104,13,18,6,6,31,91,8,14,13,15,42,106,3,5,7,9
http://www.ufcstats.com/fight-details/74fef059e229d217,http://www.ufcstats.com/event-details/ccd58ff71e260ed5,2023-07-29,W,Miranda Maverick,Priscila Cachoeira,Women's Flyweight Bout,Submission,3,2:11,3,0.63,0.22,0.13,0.44,0.05,0.5,0.63,0.18,0.18,0.9,0.0,0.09,-1,2,23,37,8,8,5,6,16,29,2,2,18,20,7,18,2,3,2,2,10,22,0,0,1,1
http://www.ufcstats.com/fight-details/d918da575ee1bc35,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Jafel Filho,Daniel Bare,Flyweight Bout,Submission,1,3:26,3,0.52,0.38,0.09,1.0,0.0,0.0,0.44,0.38,0.16,1.0,0.0,0.0,-1,0,11,40,8,9,2,5,21,54,0,0,0,0,8,17,7,9,3,4,18,27,0,1,0,2
http://www.ufcstats.com/fight-details/90e46589a18064bc,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,W,Tom Aspinal,Marcin Tybura,Heavyweight Bout,KO/TKO,1,1:13,5,0.92,0.07,0.0,0.53,0.0,0.46,0.5,0.5,0.0,1.0,0.0,0.0,-1,2,12,17,1,1,0,0,7,10,0,0,6,8,2,13,2,2,0,0,4,15,0,0,0,0
http://www.ufcstats.com/fight-details/9541cf21e031354c,http://www.ufcstats.com/event-details/1174782eacde9b0c,2023-07-22,L,Andre Fili,Nathaniel Wood,Featherweight Bout,Decision - Unanimous,3,5:00,3,0.77,0.12,0.1,0.91,0.05,0.03,0.45,0.11,0.42,0.84,0.0,0.15,1,2,45,134,7,10,6,7,53,144,3,5,2,2,38,90,10,18,36,40,71,123,0,0,13,25
